{0, {0}}
{5.1000000000100005, {-0.00011547686914298738}}
{5.20000000001, {-0.000058487143286833175}}
{5.300000000010001, {-0.0000006084932253426424}}
{5.40000000001, {0.00004357729073054006}}
{5.50000000001, {0.000090324418830815}}
{5.6000000000100005, {0.00013379279530280187}}
{5.70000000001, {0.0001736645197314976}}
{5.800000000010001, {0.00020966737683672545}}
{5.90000000001, {0.00024157476527836183}}
{6.00000000001, {0.00026920562646156866}}
{6.1000000000100005, {0.0002924243733420221}}
{6.20000000001, {0.000311140819231142}}
{6.300000000010001, {0.00032451555499266385}}
{6.40000000001, {0.0003326038052246489}}
{6.50000000001, {0.00033635332667060605}}
{6.6000000000100005, {0.0003359563488605285}}
{6.70000000001, {0.0003316399937369714}}
{6.800000000010001, {0.0003236621436725487}}
{6.90000000001, {0.0003123073094874309}}
{7.00000000001, {0.0002978824984668418}}
{7.1000000000100005, {0.0002807130823785555}}
{7.20000000001, {0.0002611386654903944}}
{7.300000000010001, {0.00023957343611454224}}
{7.40000000001, {0.00021700665989412069}}
{7.50000000001, {0.00019304041974822108}}
{7.6000000000100005, {0.00016797915874646545}}
{7.70000000001, {0.00014212500053927004}}
{7.800000000010001, {0.00011577558921210528}}
{7.90000000001, {0.00008922192913975963}}
{8.00000000001, {0.00006274622484060005}}
{8.100000000009999, {0.00003661972083083376}}
{8.20000000001, {0.00001110054147877083}}
{8.30000000001, {-0.000013568469140913112}}
{8.40000000001, {-0.00003638367337160852}}
{8.50000000001, {-0.000057580639217324364}}
{8.600000000009999, {-0.00007744463551942392}}
{8.70000000001, {-0.000095889251710924}}
{8.80000000001, {-0.00011284618557586324}}
{8.90000000001, {-0.0001282644136433036}}
{9.00000000001, {-0.00014210936158132832}}
{9.100000000009999, {-0.00015436207459104177}}
{9.20000000001, {-0.00016501838780056882}}
{9.30000000001, {-0.00017408809665905368}}
{9.40000000001, {-0.00018155551754356342}}
{9.50000000001, {-0.00018738198644316283}}
{9.60000000001, {-0.00019173988714966305}}
{9.70000000001, {-0.00019469659062853448}}
{9.80000000001, {-0.0001963283940849552}}
{9.90000000001, {-0.00019671929755722803}}
{10.00000000001, {-0.00019595978051019825}}
{10.10000000001, {-0.0001941455784286708}}
{10.20000000001, {-0.00019137645941082806}}
{10.30000000001, {-0.000187755000761647}}
{10.40000000001, {-0.00018338536558631677}}
{10.50000000001, {-0.0001786634453926561}}
{10.60000000001, {-0.00017344010996480136}}
{10.70000000001, {-0.00016773476446185304}}
{10.80000000001, {-0.0001616238764222943}}
{10.90000000001, {-0.0001551819266834219}}
{11.00000000001, {-0.0001484810840447094}}
{11.10000000001, {-0.000141590879931171}}
{11.20000000001, {-0.00013457788305672516}}
{11.30000000001, {-0.0001275053740875577}}
{11.40000000001, {-0.00012043302030548574}}
{11.50000000001, {-0.00011350200591129905}}
{11.60000000001, {-0.00010679185368491502}}
{11.70000000001, {-0.00010021611177409687}}
{11.80000000001, {-0.0000938035633586914}}
{11.90000000001, {-0.00008757901699837612}}
{12.00000000001, {-0.0000815635049294221}}
{12.10000000001, {-0.00007577448136145673}}
{12.20000000001, {-0.00007022602077422689}}
{12.30000000001, {-0.00006492901621436136}}
{12.40000000001, {-0.00005989137759213399}}
{12.50000000001, {-0.00005511822997822652}}
{12.60000000001, {-0.00005061179903251097}}
{12.70000000001, {-0.00004637256958012888}}
{12.80000000001, {-0.00004239852282246415}}
{12.90000000001, {-0.00003868564669541316}}
{13.00000000001, {-0.00003522813335967413}}
{13.10000000001, {-0.000032018576691036366}}
{13.20000000001, {-0.000029048169770669965}}
{13.30000000001, {-0.000026306902375414797}}
{13.40000000001, {-0.000023783758468070182}}
{13.50000000001, {-0.000021466913687684195}}
{13.60000000001, {-0.000019313934534235692}}
{13.70000000001, {-0.000017322573042370802}}
{13.80000000001, {-0.000015504708329881914}}
{13.90000000001, {-0.000013850524240121689}}
{14.00000000001, {-0.000012350043906659198}}
{14.10000000001, {-0.000010993195693577313}}
{14.20000000001, {-0.000009769879135770202}}
{14.30000000001, {-0.000008670030879240586}}
{14.40000000001, {-0.000007683690621397244}}
{14.50000000001, {-0.0000068010670513523945}}
{14.60000000001, {-0.0000060080302004752865}}
{14.70000000001, {-0.000005277520853694867}}
{14.80000000001, {-0.000004625215897509809}}
{14.90000000001, {-0.000004044450868867665}}
{15.00000000001, {-0.000003528908451468202}}
